name,DM,center_f,slope (mhz/ms),slope error (mhz/ms),theta,red_chisq,amplitude,xo,yo,sigmax,sigmay,angle,amp_error,xo_error,yo_error,sigmax_error,sigmay_error,angle_error,f_res (mhz),time_res (s),downf,downt,fchans,tchans,tsamp_width,subbg_start (ms),subbg_end (ms),sksigma,skwindow,background,regstart_a,regend_a,regstart_b,regend_b,regstart_c,regend_c,slope_abs,slope_over_nuobs,recip_slope_over_nuobs,slope_abs_nuobssq,min_sigma,max_sigma,min_sigma_error,max_sigma_error,sigma_t,tau_w_old,tau_w,t_from_sigma,tau_w_error,sigma_t_ms,tau_w_ms,tau_w_ms_old,slope_over_nuobs_err
B076,555.5,1336.1625162269395,-81.45101187579941,16.41559163405786,-1.5585196252864284,0.36230668765547663,80.6880466480753,0.4625905487951139,11.190372414458228,0.1841148489020864,5.418208081229775,0.012276701508468196,3.1296706237379808,0.014443803414737038,0.577059140535672,0.0059992363475206405,0.3081515672722169,0.00247399099445542,12.5,0.0004098360655737705,1.0,5.0,64,44,22,0.0,4.918032646179199,,,,,,,,,,81.45101187579941,0.060958910975740487,16.40449253429027,4.562237769390244e-08,0.1841148489020864,5.418208081229775,0.0059992363475206405,0.3081515672722169,7.545690528774032e-05,7.546258541202336e-05,0.184128708405337,-0.18410097442069087,0.0024588891413368564,0.07545690528774032,0.184128708405337,0.07546258541202336,0.00739495321673865
B076,556.0,1336.1625162269395,-60.95367638459594,9.656534204809176,-1.5543918971373514,0.35902942043428465,78.71631345246948,0.4598910882196083,11.800193009665993,0.1837796745082617,5.526790644988333,0.016404429657545145,2.0098982363518325,0.014997153913760457,0.5452326634607457,0.006006340553963487,0.2579994745055479,0.002598391560914213,12.5,0.0004098360655737705,1.0,5.0,64,44,22,0.0,4.918032646179199,,,,,,,,,,60.95367638459594,0.04561846006331412,21.920950391839057,3.414140084705541e-08,0.1837796745082617,5.526790644988333,0.006006340553963487,0.2579994745055479,7.531953873289414e-05,7.532966310389441e-05,0.18380437797350233,-0.18375494701943434,0.0024619472256971055,0.07531953873289414,0.18380437797350233,0.07532966310389441,0.004330390067754088
B076,556.5,1336.1625162269395,-62.29334403893426,2.9181349930175204,-1.5547446261155833,0.3646134707681412,77.11385984741071,0.41605881410277096,12.509103580556527,0.0943728407867117,9.781924629211844,0.016051700679313188,1.370024788726689,0.019898055184110586,1.0215361536153047,0.004762842417989374,0.4953905326397541,0.0007518136108738128,12.5,0.0004098360655737705,1.0,5.0,64,44,22,0.0,4.918032646179199,,,,,,,,,,62.29334403893426,0.04662108335057806,21.449523008297938,3.489177610087944e-08,0.0943728407867117,9.781924629211844,0.004762842417989374,0.4953905326397541,3.867739376504578e-05,3.868237658856746e-05,0.09438499887610459,-0.09436068313176947,0.0019522360814476962,0.03867739376504578,0.09438499887610459,0.038682376588567456,0.001318749928791532
B076,557.0,1336.1625162269395,-61.3010113672912,2.7745794325418625,-1.5544848290266795,0.3601395175305514,78.45383066289929,0.4558212286009008,11.083743775073767,0.09918494888389666,9.481547000720328,0.01631149776821696,2.2028745318651195,0.01995112563154833,1.021861195222879,0.004553603475825981,0.5507472094198472,0.0007381528951655867,12.5,0.0004098360655737705,1.0,5.0,64,44,22,0.0,4.918032646179199,,,,,,,,,,61.3010113672912,0.04587840971650157,21.796745052397043,3.433595027501084e-08,0.09918494888389666,9.481547000720328,0.004553603475825981,0.5507472094198472,4.0649569214711746e-05,4.0654976935324765e-05,0.09919814372219243,-0.09917175435674962,0.0018664792122269154,0.040649569214711745,0.09919814372219243,0.040654976935324764,0.0012461584526191512
B076,557.5,1336.1625162269395,-57.94296546296629,7.791688698875892,-1.5535396895793627,0.3581442665040698,79.11455077621328,0.4629313618836766,11.57757114106601,0.1864495174249556,5.6478320171136795,0.017256637215533898,2.1017184309895103,0.014176905545782497,0.5103462284403916,0.005779444871135713,0.25801078077504325,0.0023200685706109424,12.5,0.0004098360655737705,1.0,5.0,64,44,22,0.0,4.918032646179199,,,,,,,,,,57.94296546296629,0.043365208018696595,23.059960869295434,3.245504008086638e-08,0.1864495174249556,5.6478320171136795,0.005779444871135713,0.25801078077504325,7.641373664957196e-05,7.642510333913028e-05,0.1864772521474779,-0.18642175657053478,0.0023689784878176494,0.07641373664957196,0.1864772521474779,0.07642510333913027,0.0034898062022105723
B076,558.0,1336.1625162269395,-61.02656144440217,2.3945523492883525,-1.5544114857181641,0.3712124458192577,77.25536109362696,0.4208718622207516,12.152516492535439,0.09809337660839973,10.146465041542658,0.016384841076732527,1.4170202646145231,0.016629886044098968,0.8726452765962168,0.004176475395181859,0.43947137635333305,0.0006427912233382361,12.5,0.0004098360655737705,1.0,5.0,64,44,22,0.0,4.918032646179199,,,,,,,,,,61.02656144440217,0.04567300811336123,21.894769828122158,3.418222525979312e-08,0.09809337660839973,10.146465041542658,0.004176475395181859,0.43947137635333305,4.0202203528032676e-05,4.020760002963103e-05,0.09810654407229971,-0.09808020968105172,0.0017119000176413492,0.04020220352803268,0.09810654407229971,0.04020760002963103,0.0010918835323256082
B076,558.5,1336.1625162269395,0.6420926159343308,-1.4122829274373918,-2.570796326794897,0.7054027320285817,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.5,0.0004098360655737705,1.0,5.0,64,44,22,0.0,4.918032646179199,,,,,,,,,,-0.6420926159343308,-0.00048054978951772586,-2080.9498241661668,-3.596492070999747e-10,1.0,1.0,-1.0,-1.0,0.0004098360655737705,0.00040983606557377055,1.0000000000000002,-0.5403023058681394,0.3138897730688444,0.4098360655737705,1.0000000000000002,0.40983606557377056,-0.0008877301980823105
B076,559.0,1336.1625162269395,-63.89423965169172,2.9682489168490043,-1.5551467413610631,0.3627787330126061,77.67295714274961,0.4426278052695011,11.291397733588305,0.0950712719364806,10.155174046044458,0.01564958543383343,1.6531831705559763,0.018579746354097,0.9434098541089784,0.0043080544176135145,0.4668602608737633,0.0007268930861635478,12.5,0.0004098360655737705,1.0,5.0,64,44,22,0.0,4.918032646179199,,,,,,,,,,63.89423965169172,0.047819212764714056,20.912096669602704,3.578847047718875e-08,0.0950712719364806,10.155174046044458,0.0043080544176135145,0.4668602608737633,3.896363603954123e-05,3.896840739096565e-05,0.09508291403395619,-0.09505963024409034,0.0017658122992813847,0.038963636039541234,0.09508291403395619,0.03896840739096565,0.001338017962231679
B076,559.5,1336.16251622694,-61.16961273271595,2.343869911650456,-1.554449796482566,0.37254208601624506,77.3380908819563,0.4400412470633839,11.772632552293315,0.09665091182654403,10.670888922017339,0.016346530312330562,1.4369675764935619,0.015377746330274215,0.7891458143773848,0.003811379545926449,0.3875588919469551,0.0006262474773915572,12.5,0.0004098360655737705,1.0,5.0,64,44,22,0.0,4.918032646179199,,,,,,,,,,61.16961273271595,0.04578006940760986,21.8435667079564,3.426235121224907e-08,0.09665091182654403,10.670888922017339,0.003811379545926449,0.3875588919469551,3.961102943710821e-05,3.961632180493544e-05,0.09666382520404247,-0.09663799911475811,0.0015622495177319805,0.03961102943710821,0.09666382520404247,0.03961632180493544,0.00107068542516949
B076,560.0,1336.1625162269395,-83.80574360398344,1.7132694663596884,-1.5588645366731726,0.3723241002139426,77.09428675043314,0.421791906778042,12.862584527720866,0.06632849265909654,15.82533231779292,0.011931790121723929,1.3339145899951848,0.014743561430112653,1.196888171473561,0.0025691430731120397,0.6328609378986128,0.00024390251371377597,12.5,0.0004098360655737705,1.0,5.0,64,44,22,0.0,4.918032646179199,,,,,,,,,,83.80574360398344,0.06272122035022686,15.943567335203852,4.694131109690105e-08,0.06632849265909654,15.82533231779292,0.0025691430731120397,0.6328609378986128,2.7183808466842847e-05,2.7185743594633728e-05,0.0663332143709063,-0.06632377120044208,0.00105300244383632,0.027183808466842846,0.0663332143709063,0.02718574359463373,0.0007823966191648275
B076,560.5,1336.1625162269395,-63.11321565474904,2.9630556214687216,-1.5549531104564709,0.37657628343859495,79.77697099771336,0.4700618271250453,10.189831381864897,0.09495612444703012,10.279365059825297,0.015843216338425267,2.758860206639956,0.019229222673452586,0.9698903556225182,0.003974601593538465,0.5029384213374374,0.0007436869688046952,12.5,0.0004098360655737705,1.0,5.0,64,44,22,0.0,4.918032646179199,,,,,,,,,,63.11321565474904,0.04723468506882558,21.17088318770204,3.53510029619803e-08,0.09495612444703012,10.279365059825297,0.003974601593538465,0.5029384213374374,3.891644444550415e-05,3.892132869926606e-05,0.09496804202620918,-0.0949442073464158,0.0016291395503596328,0.03891644444550415,0.09496804202620918,0.03892132869926606,0.001360839799386056
B076,561.0,1336.1625162269395,-81.62020529567646,18.924751107782203,-1.558545071547597,0.3803488059656595,79.23440355930926,0.4607424790510115,11.686990751839812,0.18330398006908746,5.4625330047223954,0.012251255247299522,2.3152499725513693,0.015031938308699476,0.5436307696082552,0.006392067725752033,0.2652112025325217,0.0028403353870497874,12.5,0.0004098360655737705,1.0,5.0,64,44,22,0.0,4.918032646179199,,,,,,,,,,81.62020529567646,0.06108553735376134,16.370487079597165,4.5717146388939945e-08,0.18330398006908746,5.4625330047223954,0.006392067725752033,0.2652112025325217,7.512458199552765e-05,7.513021384508146e-05,0.18331772178199873,-0.183290223895624,0.002619897136892979,0.07512458199552766,0.18331772178199873,0.07513021384508146,0.008734980120245149
B076,561.5,1336.1625162269395,-68.72479892404805,11.51850238740093,-1.5562465652899913,0.3681150455831472,79.24836018920466,0.4643201206057768,11.689619543767376,0.1842197463933158,5.590744884939086,0.01454976150490525,2.190126686269818,0.014729990156425838,0.5190897441837786,0.006255386156494121,0.25291645942892377,0.0024382437491200066,12.5,0.0004098360655737705,1.0,5.0,64,44,22,0.0,4.918032646179199,,,,,,,,,,68.72479892404805,0.05143446106998524,19.442217905993644,3.849416552653046e-08,0.1842197463933158,5.590744884939086,0.006255386156494121,0.25291645942892377,7.549989606283434e-05,7.550787958520721e-05,0.18423922618790559,-0.18420024748613137,0.0025639547474437265,0.07549989606283435,0.18423922618790559,0.0755078795852072,0.005230323083533386
B076,562.0,1336.1625162269395,-82.65345504554509,17.35978950902576,-1.558698209289417,0.3720088190771577,79.30111881428142,0.4594938849120248,11.583820462774641,0.1840171452227577,5.573849225550964,0.01209811750547944,2.248637251673266,0.014369443696293428,0.5039886416038656,0.006173202349302618,0.2556598819176117,0.002540732033345229,12.5,0.0004098360655737705,1.0,5.0,64,44,22,0.0,4.918032646179199,,,,,,,,,,82.65345504554509,0.06185883381831591,16.165839836830354,4.6295890707212105e-08,0.1840171452227577,5.573849225550964,0.006173202349302618,0.2556598819176117,7.541686279621217e-05,7.542237628989148e-05,0.18403059814733522,-0.184003678603146,0.0025301865796017397,0.07541686279621217,0.18403059814733522,0.07542237628989149,0.007924316053226027
B076,562.056,1336.1625162269395,-82.65345504554509,17.35978950902576,-1.558698209289417,0.3720088190771577,79.30111881428142,0.4594938849120248,11.583820462774641,0.1840171452227577,5.573849225550964,0.01209811750547944,2.248637251673266,0.014369443696293428,0.5039886416038656,0.006173202349302618,0.2556598819176117,0.002540732033345229,12.5,0.0004098360655737705,1.0,5.0,64,44,22,0.0,4.918032646179199,,,,,,,,,,82.65345504554509,0.06185883381831591,16.165839836830354,4.6295890707212105e-08,0.1840171452227577,5.573849225550964,0.006173202349302618,0.2556598819176117,7.541686279621217e-05,7.542237628989148e-05,0.18403059814733522,-0.184003678603146,0.0025301865796017397,0.07541686279621217,0.18403059814733522,0.07542237628989149,0.007924316053226027
B076,562.5,1336.1625162269395,0.6420926159343308,-1.4122829274373918,-2.570796326794897,0.7086274996587962,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.5,0.0004098360655737705,1.0,5.0,64,44,22,0.0,4.918032646179199,,,,,,,,,,-0.6420926159343308,-0.00048054978951772586,-2080.9498241661668,-3.596492070999747e-10,1.0,1.0,-1.0,-1.0,0.0004098360655737705,0.00040983606557377055,1.0000000000000002,-0.5403023058681394,0.3138897730688444,0.4098360655737705,1.0000000000000002,0.40983606557377056,-0.0008897570255809182
B076,563.0,1336.1625162269395,59.62346673158675,7.228390266540318,-1.5875666741911605,0.3789174606891227,78.14913363067045,0.4260181463705536,11.876493925671525,0.18553215850313834,5.880722968474759,-0.0167703473962638,1.6698828467019566,0.013497858385661416,0.451624225534589,0.005806252690581789,0.2261367988318057,0.002032754802895394,12.5,0.0004098360655737705,1.0,5.0,64,44,22,0.0,4.918032646179199,,,,,,,,,,-59.62346673158675,-0.04462291525730845,-22.41001051217104,-3.33963232132232e-08,0.18553215850313834,5.880722968474759,0.005806252690581789,0.2261367988318057,7.603776987833539e-05,7.604845308934628e-05,0.1855582255380049,-0.18550606916022352,0.0023799468339967913,0.0760377698783354,0.1855582255380049,0.07604845308934628,0.0033300796201579494
B076,563.5,1336.1625162269395,84.24053647832051,21.12480165944568,-1.5826665388572887,0.3673109040291812,77.6351852592552,0.4319365464758343,12.175263537467403,0.1872076358346268,-5.669210063190661,-0.011870212062392171,1.468736837021995,0.013382123798215604,0.4622031358024277,0.0056143242623694824,0.22868814713940944,0.0029763856209923034,12.5,0.0004098360655737705,1.0,5.0,64,44,22,0.0,4.918032646179199,,,,,,,,,,-84.24053647832051,-0.06304662453501482,-15.861277385986307,-4.718484747876786e-08,0.1872076358346268,5.669210063190661,0.0056143242623694824,0.22868814713940944,7.672444091583065e-05,7.672984064912155e-05,0.1872208111838566,-0.1871944470304762,0.0023011157435011507,0.07672444091583065,0.1872208111838566,0.07672984064912156,0.009581869823959564
B076,564.0,1336.1625162269395,89.13379204547306,2.476775566844841,-1.5820149457297623,0.3733077750297359,81.26927813150401,0.4760186211846883,16.489957136236555,0.06557961244202593,15.037395039772505,-0.011218618934865813,3.730977210253589,0.020871540013257785,1.6348480848310538,0.002706070074143282,0.8759362043592956,0.0003117074827619041,12.5,0.0004098360655737705,1.0,5.0,64,44,22,0.0,4.918032646179199,,,,,,,,,,-89.13379204547306,-0.06670879549680032,-14.99052699951635,-4.992566000517128e-08,0.06557961244202593,15.037395039772505,0.002706070074143282,0.8759362043592956,2.6876890345092593e-05,2.687858172953359e-05,0.06558373942006196,-0.06557548564519673,0.0011091149067872332,0.026876890345092594,0.06558373942006196,0.02687858172953359,0.0011325591371379455
B076,564.5,1336.1625162269395,65.49533196472792,2.6748597614538148,-1.5860634042223405,0.3735727181652161,76.94887415961144,0.4150731570586151,12.420259458456929,0.10064453390168801,10.180755349627486,-0.015267077427443638,1.2901858035710407,0.017024888344807882,0.8577526609209591,0.004415185127124286,0.4597072750163799,0.0006234176465197735,12.5,0.0004098360655737705,1.0,5.0,64,44,22,0.0,4.918032646179199,,,,,,,,,,-65.49533196472792,-0.049017489391690074,-20.40088165285613,-3.668527502934736e-08,0.10064453390168801,10.180755349627486,0.004415185127124286,0.4597072750163799,4.1247759795773776e-05,4.125256688202662e-05,0.10065626319214496,-0.1006328048316949,0.0018097129851892971,0.041247759795773775,0.10065626319214496,0.04125256688202662,0.0012235713787608982
B076,565.0,1336.1625162269395,54.01361487254931,6.550518321495592,-1.5893080626161076,0.3676215330039735,78.72903749779456,0.4294956503003934,11.7883425664583,0.18520652457458733,5.720760351858567,-0.01851173582121104,1.9009961690158608,0.014001988160236494,0.4755494347236587,0.005989034461480935,0.23381722373014546,0.0022445037960462048,12.5,0.0004098360655737705,1.0,5.0,64,44,22,0.0,4.918032646179199,,,,,,,,,,-54.01361487254931,-0.04042443506428631,-24.737513298818318,-3.02541304469736e-08,0.18520652457458733,5.720760351858567,0.005989034461480935,0.23381722373014546,7.590431335024072e-05,7.591730718144536e-05,0.18523822952272664,-0.1851747917908377,0.0024549436433431112,0.07590431335024071,0.18523822952272664,0.07591730718144536,0.0029724657032361764
B076,565.5,1336.16251622694,83.92919725278114,1.9177373807698896,-1.5827105677968805,0.3850656437120301,77.87513402818298,0.4250131409694336,12.333720126114562,0.06444057536836728,15.553573653633325,-0.011914241001984004,1.6991480733201332,0.016340673576980838,1.3275414672774477,0.00291803803198548,0.6680404605897213,0.000272208289087233,12.5,0.0004098360655737705,1.0,5.0,64,44,22,0.0,4.918032646179199,,,,,,,,,,-83.92919725278114,-0.06281361453678605,-15.920115525502228,-4.701046001062755e-08,0.06444057536836728,15.553573653633325,0.00291803803198548,0.6680404605897213,2.6410071872281672e-05,2.6411946394448705e-05,0.06444514920245484,-0.06443600178038514,0.0011960021096500404,0.02641007187228167,0.06444514920245484,0.026411946394448705,0.0008906298267506904
B076,566.0,1336.1625162269395,84.69350102363235,1.9412552347460983,-1.582603059556792,0.3880937695377173,78.26949256457364,0.43392270775290376,12.974809971335244,0.06090107477889075,16.033956523400462,-0.011806732761895346,2.0260176916561106,0.016795906609898294,1.3018650835903212,0.00319135196510363,0.6279718664204479,0.0002705963451371801,12.5,0.0004098360655737705,1.0,5.0,64,44,22,0.0,4.918032646179199,,,,,,,,,,-84.69350102363235,-0.0633856286155895,-15.776446835679929,-4.743856218521835e-08,0.06090107477889075,16.033956523400462,0.00319135196510363,0.6279718664204479,2.495945687659457e-05,2.49611966134403e-05,0.06090531973679433,-0.060896830055611084,0.0013080222991252786,0.02495945687659457,0.06090531973679433,0.0249611966134403,0.0009050898424518443
B076,566.5,1336.1625162269395,60.54046254449208,2.614971151984975,-1.5873127032163918,0.3826235370822274,77.85095064060164,0.4334174092861756,14.037227597298573,0.09356308244404468,10.411764931634176,-0.016516376421495334,1.7121792124703032,0.01704838576753854,0.8849489306118982,0.0041925660678627475,0.42763340653961823,0.0007132749233409272,12.5,0.0004098360655737705,1.0,5.0,64,44,22,0.0,4.918032646179199,,,,,,,,,,-60.54046254449208,-0.04530920588570802,-22.070569996801293,-3.390995132362515e-08,0.09356308244404468,10.411764931634176,0.0041925660678627475,0.42763340653961823,3.834552559182159e-05,3.8350755915068804e-05,0.09357584443276788,-0.09355032116523142,0.0017184991744662304,0.03834552559182159,0.09357584443276788,0.038350755915068806,0.001210579900681572
B076,567.0,1336.16251622694,57.22220959502624,9.752683428869766,-1.5882702800959538,0.3849321643222803,77.72632511598295,0.4393988070908064,12.412516454423267,0.1858582179564482,5.50239211170809,-0.0174739533010572,1.5305251117302403,0.015000734856987137,0.5364496524816461,0.005938787973876897,0.23458217858480346,0.00297757195945602,12.5,0.0004098360655737705,1.0,5.0,64,44,22,0.0,4.918032646179199,,,,,,,,,,-57.22220959502624,-0.04282578571101553,-23.350418057660594,-3.2051329977394616e-08,0.1858582179564482,5.50239211170809,0.005938787973876897,0.23458217858480346,7.617140080182303e-05,7.6183018060155e-05,0.18588656406677817,-0.18582984379314538,0.0024343030797453107,0.07617140080182302,0.18588656406677817,0.076183018060155,0.004528526816917435
B076,567.5,1336.1625162269395,66.45347445833842,10.918538967823935,-1.5858433132227847,0.3753367142181149,77.14913509983208,0.4290708639269892,12.495086283888256,0.1874362532437586,5.713500432653428,-0.01504698642788817,1.3321140497939723,0.013540973433857096,0.4681934702462284,0.005485247953036717,0.2167119881359918,0.002471899503013907,12.5,0.0004098360655737705,1.0,5.0,64,44,22,0.0,4.918032646179199,,,,,,,,,,-66.45347445833842,-0.04973457468780817,-20.106736737514275,-3.7221950237197824e-08,0.1874362532437586,5.713500432653428,0.005485247953036717,0.2167119881359918,7.68181365753109e-05,7.682682430048472e-05,0.18745745129318275,-0.1874150347543125,0.0022483079469928693,0.07681813657531089,0.18745745129318275,0.07682682430048472,0.005006287287310465
B076,568.0,1336.1625162269395,-73.14389744828996,7.678240719534916,-1.5571254979640463,0.37499196922475,77.01075758722277,0.4127567677901913,12.928112089393695,0.08646187638361642,9.821902092887617,0.01367082883085005,1.3975005709615964,0.027452094482334315,1.4469017042327297,0.01120992104369182,0.9168848597776712,0.0014349089990762446,12.5,0.0004098360655737705,1.0,5.0,64,44,22,0.0,4.918032646179199,,,,,,,,,,73.14389744828996,0.05474176723265218,18.267587083003843,4.0969392995121716e-08,0.08646187638361642,9.821902092887617,0.01120992104369182,0.9168848597776712,3.5435195239187056e-05,3.5438506509881457e-05,0.08646995588411077,-0.08645379701192933,0.004594659233536999,0.035435195239187055,0.08646995588411077,0.03543850650988146,0.0035189526475354013
B076,568.5,1336.1625162269395,53.22997936241429,8.121918999831909,-1.5895805231043092,0.3734085162911057,78.20261300285115,0.4186576442815193,11.821870528258204,0.18768100434012247,5.431510129964894,-0.01878419630941271,1.9241125575885447,0.015037872334779009,0.5584148357959374,0.0055069347749629365,0.2633640877115217,0.002865449838465289,12.5,0.0004098360655737705,1.0,5.0,64,44,22,0.0,4.918032646179199,,,,,,,,,,-53.22997936241429,-0.039837952880705935,-25.101691419598865,-2.9815200169812044e-08,0.18768100434012247,5.431510129964894,0.0055069347749629365,0.2633640877115217,7.691844440168953e-05,7.693200037167746e-05,0.187714080906893,-0.18764789406497187,0.0022573410793498686,0.07691844440168953,0.187714080906893,0.07693200037167747,0.003714424019622247
B076,569.0,1336.1625162269395,53.39089430960401,8.072828146990691,-1.5895239226252469,0.3684552443859889,77.75488552595044,0.4246950722888133,12.067336906487755,0.1870592724895344,5.49793185149853,-0.01872759583035067,1.6218922587510265,0.014621700170499198,0.525292425872742,0.0055468418531870465,0.24180766465768144,0.002830994271625409,12.5,0.0004098360655737705,1.0,5.0,64,44,22,0.0,4.918032646179199,,,,,,,,,,-53.39089430960401,-0.03995838355080444,-25.026037370319706,-2.990533192297525e-08,0.1870592724895344,5.49793185149853,0.0055468418531870465,0.24180766465768144,7.666363626620263e-05,7.667706650642047e-05,0.18709204227566598,-0.18702647046808246,0.0022736967897848057,0.07666363626620262,0.18709204227566598,0.07667706650642048,0.0036674043383983453
B076,569.5,1336.1625162269395,56.46860052732322,9.712123334000372,-1.5885034325955123,0.3750452449326206,77.43741965780899,0.4315127707649177,12.359407244678119,0.1862696808445921,5.449823319103844,-0.017707105800616022,1.4475530081375267,0.014888056051735241,0.5446991376984466,0.005625319967197952,0.2388528396114081,0.003044836401503127,12.5,0.0004098360655737705,1.0,5.0,64,44,22,0.0,4.918032646179199,,,,,,,,,,-56.46860052732322,-0.04226177567589567,-23.66204410503172,-3.162921812477918e-08,0.1862696808445921,5.449823319103844,0.005625319967197952,0.2388528396114081,7.634003313302955e-05,7.635198859857689e-05,0.1862988521805276,-0.1862404799610846,0.0023058228784568636,0.07634003313302956,0.1862988521805276,0.07635198859857689,0.004451401178567618
B076,570.0,1336.16251622694,49.79921243125529,8.764746618695678,-1.5908742672483631,0.3669301208855051,78.45508816187855,0.4292653156045473,11.94639793191882,0.18185185367532708,5.241566745890096,-0.02007794045346645,2.083086385411204,0.017057789409717892,0.6212731468333496,0.006117769082302786,0.2801607178436357,0.003532802266807147,12.5,0.0004098360655737705,1.0,5.0,64,44,22,0.0,4.918032646179199,,,,,,,,,,-49.79921243125529,-0.037270325897091075,-26.83099693737986,-2.789355744115255e-08,0.18185185367532708,5.241566745890096,0.006117769082302786,0.2801607178436357,7.452944822759307e-05,7.454445495384738e-05,0.1818884700873876,-0.18181520051126226,0.0025077916046980795,0.07452944822759307,0.1818884700873876,0.07454445495384737,0.0039734866966261734
B076,570.5,1336.1625162269395,50.68308846734688,7.789094620736263,-1.5905242142820581,0.3656322283222877,77.53188437137781,0.4375080881783192,12.500372036174172,0.18315102558807986,5.5067586658549645,-0.019727887487161682,1.4408640789082208,0.015001122638406613,0.5112571326199171,0.00586375169867356,0.2310389542846901,0.003031040942026668,12.5,0.0004098360655737705,1.0,5.0,64,44,22,0.0,4.918032646179199,,,,,,,,,,-50.68308846734688,-0.03793182928860028,-26.363083952308404,-2.8388634487152298e-08,0.18315102558807986,5.5067586658549645,0.00586375169867356,0.2310389542846901,7.506189573281961e-05,7.507648858940474e-05,0.1831866321581476,-0.18311538651183482,0.0024036472787036084,0.07506189573281961,0.1831866321581476,0.07507648858940474,0.003524925398696835
B076,571.0,1336.1625162269395,19.24081540040051,0.8706182137241744,-1.6227224558759374,0.3647038951288597,79.54990715135365,0.3796901358394154,11.464334680433257,-0.1842931809203545,-5.544273032655286,-0.05192612908104082,2.412030190627287,0.02926568256168544,0.5344956484789071,0.005893124902697964,0.2723531382774233,0.002345358725216276,12.5,0.0004098360655737705,1.0,5.0,64,44,22,0.0,4.918032646179199,,,,,,,,,,-19.24081540040051,-0.014400056255681228,-69.44417315074529,-1.0777174244001514e-08,0.1842931809203545,5.544273032655286,0.005893124902697964,0.2723531382774233,7.552999218047314e-05,7.563182046375781e-05,0.1845416419315691,-0.1840447797817241,0.002418481591600309,0.07552999218047314,0.1845416419315691,0.07563182046375781,0.0003934944988690441
B076,571.5,1336.1625162269395,44.93883889083377,7.339716638992847,-1.5930451212960433,0.3720646512850783,78.27754179924231,0.4169745315693831,11.827401549242186,0.18685834510292368,5.331336552350378,-0.02224879450114661,1.9661544077585864,0.016122788080212426,0.5536843108025191,0.005564695457600261,0.2671005554069596,0.0036326252891251657,12.5,0.0004098360655737705,1.0,5.0,64,44,22,0.0,4.918032646179199,,,,,,,,,,-44.93883889083377,-0.033632764237191914,-29.73291142374126,-2.5171162810467272e-08,0.18685834510292368,5.331336552350378,0.005564695457600261,0.2671005554069596,7.658128897660807e-05,7.660022379743598e-05,0.18690454606574378,-0.18681209874277518,0.0022811837722881926,0.07658128897660807,0.18690454606574378,0.07660022379743597,0.0033506511571739805
B076,572.0,1336.1625162269395,46.52393748040321,8.079421581445352,-1.5922873289545758,0.3691592144110785,79.65749917729019,0.4109634252626218,11.446168143340287,0.1875506403152621,-5.100903808370997,-0.021491002159679192,3.3116242777348885,0.01871401521071453,0.714254319104081,0.005542951189443924,0.34685719621831296,0.0037310128354222346,12.5,0.0004098360655737705,1.0,5.0,64,44,22,0.0,4.918032646179199,,,,,,,,,,-46.52393748040321,-0.03481907097033202,-28.719893211741958,-2.6059008950987664e-08,0.1875506403152621,5.100903808370997,0.005542951189443924,0.34685719621831296,7.68650165226484e-05,7.688274648969413e-05,0.1875939014348537,-0.18750733061523556,0.0022722322295166053,0.0768650165226484,0.1875939014348537,0.07688274648969413,0.003673904325907052
B076,572.5,1336.1625162269395,20.20759423024674,0.9178317809069236,-1.6202423363723644,0.3731224034889524,78.3783650874475,0.399281049830536,11.837132295413987,0.18504135674582808,-5.720279210258317,-0.04944600957746778,1.7634526387496725,0.02635428758803731,0.4823430301369111,0.005753681176150795,0.2356326019717932,0.0022421859316338454,12.5,0.0004098360655737705,1.0,5.0,64,44,22,0.0,4.918032646179199,,,,,,,,,,-20.20759423024674,-0.015123605089079298,-66.12180059647925,-1.1318686840419222e-08,0.18504135674582808,5.720279210258317,0.005753681176150795,0.2356326019717932,7.583662161714266e-05,7.592932564221908e-05,0.18526755456701458,-0.18481519829545273,0.0023609575477979566,0.07583662161714266,0.18526755456701458,0.07592932564221908,0.0004195941943148625
B076,573.0,1336.16251622694,39.345342190316096,6.628769599644217,-1.5962068253172748,0.3809314278899789,80.4301515469171,0.4052385929810666,11.27647269863868,0.18473597691942967,-5.181418649649373,-0.02541049852237829,3.3397343289668537,0.01930064804271636,0.627384400273708,0.005897834084976679,0.3239880399070059,0.004279231870722993,12.5,0.0004098360655737705,1.0,5.0,64,44,22,0.0,4.918032646179199,,,,,,,,,,-39.345342190316096,-0.02944652444032003,-33.95986517956385,-2.2038130903021604e-08,0.18473597691942967,5.181418649649373,0.005897834084976679,0.3239880399070059,7.571146595058593e-05,7.573588463175039e-05,0.18479555850147095,-0.18467633872476552,0.002417936710855933,0.07571146595058593,0.18479555850147095,0.07573588463175039,0.0030619425810605705
